Stress_class	Stress_info	Pathogen	Sample_description	BioSample	BioProject	Tissue	Source_name	Treatment	PubMed	Study_title	Study_abstract
NA	NA	NA	NA	SAMN02261685	PRJNA213009	leaves	Glycine max leaf tissue	high vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261684	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261686	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261687	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261691	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261688	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02261689	PRJNA213009	leaves	Glycine max leaf tissue	low vapor pressure	0	Genes Differentially Expressed in Slow Wilting Phenotypes under a High Vapor Pressure Deficit	"The purpose of this study is to compare transcriptome profiles of one fast wilting and two slow wilting genotypes under low- and high- vapor pressure deficit Experiments: Five differential expression analyses were performed. 1. Differences within the Hutchesen line for slow and fast wilting; 2. Differences within the PI471938 line for slow and fast wilting; 3. Differences within the PI416937 line for slow and fast wilting; Differences between Hutchesen"
NA	NA	NA	NA	SAMN02352879	PRJNA218821	root	0	0	0	Glycine max strain:Williams 82 Transcriptome or Gene expression	Two week old soybean roots treated with a liquid medium containing only jasmonic acid.
NA	NA	NA	NA	SAMN02352878	PRJNA218823	root	0	0	0	Glycine max strain:Williams 82 Transcriptome or Gene expression	Two week old soybean roots treated with a liquid medium containing only indole-3-acetic acid (IAA)
NA	NA	NA	NA	SAMN02352880	PRJNA218825	root	0	0	0	Glycine max strain:Williams 82 Transcriptome or Gene expression	Two week old soybean roots treated with a liquid medium containing only ethylene (ETH).
NA	NA	NA	NA	SAMN02352881	PRJNA218830	root	0	0	0	Glycine max strain:Williams 82 Transcriptome or Gene expression	Two week old soybean roots grown in a dark setting and not treated with any phytohormone.
NA	NA	NA	NA	SAMN02358989	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359013	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358996	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358991	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359020	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359001	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358997	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359018	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359007	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358998	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359019	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359012	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359003	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359023	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359014	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359005	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359025	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359016	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359008	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359024	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359015	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359006	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359026	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359017	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359009	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359027	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359021	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359010	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359028	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02359022	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358960	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358976	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358965	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358958	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358980	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358971	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358963	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358983	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358973	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
NA	NA	NA	NA	SAMN02358972	PRJNA219510	leaves	First trifoliate	Long Day (16L:8D)	0	Transcriptome analysis of photoperiodic flowering in soybean.	In order to identify candidate genes that are involved in soybean flowering transition in response to photoperiods
